,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,10,272
1,2013,11,332
2,2013,12,218
3,2014,1,177
4,2014,2,181
5,2014,3,283
6,2014,4,512
7,2014,5,934
8,2014,6,1035
9,2014,7,1224
10,2014,8,993
11,2014,9,975
12,2014,10,805
13,2014,11,474
14,2014,12,363
15,2015,1,321
16,2015,2,161
17,2015,3,484
18,2015,4,801
19,2015,5,696
20,2015,6,846
21,2015,7,1316
22,2015,8,1106
23,2015,9,923
24,2015,10,728
25,2015,11,511
26,2015,12,351
27,2016,1,297
28,2016,2,358
29,2016,3,437
30,2016,4,524
31,2016,5,655
32,2016,6,897
33,2016,7,1115
34,2016,8,1008
35,2016,9,848
36,2016,10,806
37,2016,11,581
38,2016,12,309
