,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,7,24
1,2013,8,85
2,2013,9,87
3,2013,10,111
4,2013,11,56
5,2013,12,38
6,2014,1,26
7,2014,2,32
8,2014,3,51
9,2014,4,154
10,2014,5,156
11,2014,6,204
12,2014,7,275
13,2014,8,241
14,2014,9,222
15,2014,10,135
16,2014,11,31
17,2014,12,15
18,2015,1,4
19,2015,2,3
20,2015,3,34
21,2015,4,111
22,2015,5,192
23,2015,6,282
24,2015,7,397
25,2015,8,396
26,2015,9,301
27,2015,10,259
28,2015,11,156
29,2015,12,68
30,2016,1,99
31,2016,2,94
32,2016,3,130
33,2016,4,142
34,2016,5,216
35,2016,6,257
36,2016,7,329
37,2016,8,328
38,2016,9,260
39,2016,10,212
40,2016,11,135
41,2016,12,52
