,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,71
1,2013,7,1278
2,2013,8,1552
3,2013,9,1120
4,2013,10,1087
5,2013,11,512
6,2013,12,225
7,2014,1,74
8,2014,2,73
9,2014,3,269
10,2014,4,656
11,2014,5,1126
12,2014,6,1629
13,2014,7,2031
14,2014,8,1486
15,2014,9,1341
16,2014,10,1249
17,2014,11,589
18,2014,12,455
19,2015,1,250
20,2015,2,168
21,2015,3,513
22,2015,4,785
23,2015,5,1199
24,2015,6,1069
25,2015,7,1664
26,2015,8,1729
27,2015,9,1655
28,2015,10,1260
29,2015,11,760
30,2015,12,625
31,2016,1,525
32,2016,2,616
33,2016,3,973
34,2016,4,1087
35,2016,5,1644
36,2016,6,2072
37,2016,7,2260
38,2016,8,2428
39,2016,9,2250
40,2016,10,2014
41,2016,11,1451
42,2016,12,527
