,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,7,184
1,2013,8,776
2,2013,9,681
3,2013,10,434
4,2013,11,213
5,2013,12,88
6,2014,1,49
7,2014,2,45
8,2014,3,101
9,2014,4,336
10,2014,5,754
11,2014,6,868
12,2014,7,1085
13,2014,8,883
14,2014,9,736
15,2014,10,371
16,2014,11,194
17,2014,12,102
18,2015,1,78
19,2015,2,34
20,2015,3,181
21,2015,4,400
22,2015,5,645
23,2015,6,898
24,2015,7,1527
25,2015,8,1023
26,2015,9,924
27,2015,10,758
28,2015,11,477
29,2015,12,226
30,2016,1,128
31,2016,2,190
32,2016,3,308
33,2016,4,458
34,2016,5,671
35,2016,6,970
36,2016,7,1031
37,2016,8,875
38,2016,9,719
39,2016,10,616
40,2016,11,345
41,2016,12,76
