,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,7,91
1,2013,8,614
2,2013,9,609
3,2013,10,438
4,2013,11,295
5,2013,12,125
6,2014,1,152
7,2014,2,156
8,2014,3,250
9,2014,4,434
10,2014,5,807
11,2014,6,990
12,2014,7,1208
13,2014,8,1066
14,2014,9,1002
15,2014,10,835
16,2014,11,465
17,2014,12,426
18,2015,1,283
19,2015,2,207
20,2015,3,431
21,2015,4,675
22,2015,5,870
23,2015,6,966
24,2015,7,1286
25,2015,8,1320
26,2015,9,1134
27,2015,10,968
28,2015,11,726
29,2015,12,516
30,2016,1,461
31,2016,2,513
32,2016,3,715
33,2016,4,747
34,2016,5,966
35,2016,6,1105
36,2016,7,1315
37,2016,8,1232
38,2016,9,1131
39,2016,10,930
40,2016,11,690
41,2016,12,337
