,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,8,166
1,2013,9,363
2,2013,10,466
3,2013,11,204
4,2013,12,143
5,2014,1,75
6,2014,2,118
7,2014,3,194
8,2014,4,327
9,2014,5,525
10,2014,6,716
11,2014,7,820
12,2014,8,710
13,2014,9,618
14,2014,10,547
15,2014,11,229
16,2014,12,91
17,2015,1,105
18,2015,2,46
19,2015,3,202
20,2015,4,355
21,2015,5,521
22,2015,6,649
23,2015,7,826
24,2015,8,714
25,2015,9,618
26,2015,10,652
27,2015,11,342
28,2015,12,211
29,2016,1,199
30,2016,2,225
31,2016,3,292
32,2016,4,369
33,2016,5,462
34,2016,6,713
35,2016,7,648
36,2016,8,605
37,2016,9,502
38,2016,10,618
39,2016,11,331
40,2016,12,150
