,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,9,86
1,2013,10,372
2,2013,11,145
3,2013,12,52
4,2014,1,25
5,2014,2,27
6,2014,3,66
7,2014,4,229
8,2014,5,505
9,2014,6,724
10,2014,7,905
11,2014,8,717
12,2014,9,574
13,2014,10,337
14,2014,11,143
15,2014,12,105
16,2015,1,53
17,2015,2,40
18,2015,3,213
19,2015,4,403
20,2015,5,515
21,2015,6,738
22,2015,7,926
23,2015,8,636
24,2015,9,540
25,2015,10,400
26,2015,11,291
27,2015,12,218
28,2016,1,140
29,2016,2,132
30,2016,3,263
31,2016,4,335
32,2016,5,524
33,2016,6,729
34,2016,7,836
35,2016,8,683
36,2016,9,592
37,2016,10,531
38,2016,11,346
39,2016,12,84
