,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,8,27
1,2013,9,140
2,2013,10,96
3,2013,11,24
4,2013,12,8
5,2014,1,8
6,2014,2,7
7,2014,3,16
8,2014,4,70
9,2014,5,130
10,2014,6,238
11,2014,7,209
12,2014,8,185
13,2014,9,117
14,2014,10,109
15,2014,11,22
16,2014,12,6
17,2015,1,5
18,2015,2,1
19,2015,3,17
20,2015,4,65
21,2015,5,110
22,2015,6,192
23,2015,7,136
24,2015,8,123
25,2015,9,113
26,2015,10,206
27,2015,11,110
28,2015,12,79
29,2016,1,41
30,2016,2,39
31,2016,3,69
32,2016,4,90
33,2016,5,101
34,2016,6,210
35,2016,7,224
36,2016,8,160
37,2016,9,140
38,2016,10,137
39,2016,11,72
40,2016,12,13
