,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,8,96
1,2013,9,264
2,2013,10,159
3,2013,11,43
4,2013,12,22
5,2014,1,6
6,2014,2,21
7,2014,3,20
8,2014,4,162
9,2014,5,268
10,2014,6,384
11,2014,7,502
12,2014,8,403
13,2014,9,342
14,2014,10,210
15,2014,11,57
16,2014,12,21
17,2015,1,26
18,2015,2,8
19,2015,3,58
20,2015,4,135
21,2015,5,253
22,2015,6,371
23,2015,7,489
24,2015,8,536
25,2015,9,331
26,2015,10,189
27,2015,11,100
28,2015,12,33
29,2016,1,15
30,2016,2,49
31,2016,3,53
32,2016,4,85
33,2016,5,220
34,2016,6,367
35,2016,7,418
36,2016,8,368
37,2016,9,271
38,2016,10,166
39,2016,11,107
40,2016,12,14
