,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,22
1,2013,7,504
2,2013,8,650
3,2013,9,597
4,2013,10,163
5,2013,11,87
6,2013,12,46
7,2014,1,26
8,2014,2,26
9,2014,3,81
10,2014,4,132
11,2014,5,246
12,2014,6,312
13,2014,7,401
14,2014,8,349
15,2014,9,330
16,2014,10,249
17,2014,11,143
18,2014,12,78
19,2015,1,70
20,2015,2,51
21,2015,3,143
22,2015,4,185
23,2015,5,225
24,2015,6,254
25,2015,7,363
26,2015,8,322
27,2015,9,332
28,2015,10,264
29,2015,11,176
30,2015,12,133
31,2016,1,68
32,2016,2,60
33,2016,3,98
34,2016,4,116
35,2016,5,211
36,2016,6,251
37,2016,7,227
38,2016,8,424
39,2016,9,468
40,2016,10,363
41,2016,11,279
42,2016,12,79
