,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,234
1,2013,7,4334
2,2013,8,4253
3,2013,9,3515
4,2013,10,2626
5,2013,11,1061
6,2013,12,500
7,2014,1,203
8,2014,2,280
9,2014,3,934
10,2014,4,2059
11,2014,5,3874
12,2014,6,4391
13,2014,7,5664
14,2014,8,5400
15,2014,9,3659
16,2014,10,2892
17,2014,11,1186
18,2014,12,938
19,2015,1,563
20,2015,2,340
21,2015,3,1265
22,2015,4,1831
23,2015,5,2825
24,2015,6,2910
25,2015,7,4000
26,2015,8,3892
27,2015,9,3248
28,2015,10,2115
29,2015,11,1250
30,2015,12,795
31,2016,1,463
32,2016,2,680
33,2016,3,1148
34,2016,4,1362
35,2016,5,2557
36,2016,6,2968
37,2016,7,3604
38,2016,8,3374
39,2016,9,3045
40,2016,10,2439
41,2016,11,1526
42,2016,12,573
