,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,1
1,2013,7,70
2,2013,8,70
3,2013,9,128
4,2013,10,329
5,2013,11,175
6,2013,12,51
7,2014,1,35
8,2014,2,28
9,2014,3,83
10,2014,4,281
11,2014,5,542
12,2014,6,617
13,2014,7,811
14,2014,8,748
15,2014,9,653
16,2014,10,353
17,2014,11,149
18,2014,12,109
19,2015,1,59
20,2015,2,39
21,2015,3,163
22,2015,4,354
23,2015,5,557
24,2015,6,666
25,2015,7,876
26,2015,8,837
27,2015,9,711
28,2015,10,549
29,2015,11,288
30,2015,12,198
31,2016,1,113
32,2016,2,165
33,2016,3,284
34,2016,4,345
35,2016,5,594
36,2016,6,759
37,2016,7,722
38,2016,8,573
39,2016,9,665
40,2016,10,490
41,2016,11,318
42,2016,12,78
