,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,19
1,2013,7,145
2,2013,8,115
3,2013,9,192
4,2013,10,61
5,2013,11,22
6,2013,12,7
7,2014,1,2
8,2014,2,1
9,2014,3,18
10,2014,4,38
11,2014,5,82
12,2014,6,78
13,2014,7,133
14,2014,8,91
15,2014,9,53
16,2014,10,59
17,2014,11,23
18,2014,12,10
19,2015,1,13
20,2015,2,5
21,2015,3,37
22,2015,4,52
23,2015,5,108
24,2015,6,134
25,2015,7,223
26,2015,8,305
27,2015,9,360
28,2015,10,110
29,2015,11,69
30,2015,12,24
31,2016,1,16
32,2016,2,22
33,2016,3,39
34,2016,4,68
35,2016,5,148
36,2016,6,179
37,2016,7,135
38,2016,8,110
39,2016,9,116
40,2016,10,66
41,2016,11,70
42,2016,12,33
