,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,8,930
1,2013,9,772
2,2013,10,876
3,2013,11,532
4,2013,12,294
5,2014,1,191
6,2014,2,215
7,2014,3,448
8,2014,4,712
9,2014,5,996
10,2014,6,1345
11,2014,7,1626
12,2014,8,1530
13,2014,9,1417
14,2014,10,1354
15,2014,11,664
16,2014,12,537
17,2015,1,405
18,2015,2,240
19,2015,3,614
20,2015,4,1022
21,2015,5,1562
22,2015,6,1998
23,2015,7,2265
24,2015,8,2367
25,2015,9,2345
26,2015,10,1859
27,2015,11,1180
28,2015,12,758
29,2016,1,605
30,2016,2,777
31,2016,3,1078
32,2016,4,1263
33,2016,5,1757
34,2016,6,2358
35,2016,7,2074
36,2016,8,2092
37,2016,9,1924
38,2016,10,1694
39,2016,11,1349
40,2016,12,599
