,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,28
1,2013,7,372
2,2013,8,179
3,2013,9,340
4,2013,10,534
5,2013,11,272
6,2013,12,129
7,2014,1,82
8,2014,2,49
9,2014,3,161
10,2014,4,450
11,2014,5,909
12,2014,6,1099
13,2014,7,1186
14,2014,8,1134
15,2014,9,990
16,2014,10,365
17,2014,11,123
18,2014,12,92
19,2015,1,55
20,2015,2,41
21,2015,3,125
22,2015,4,242
23,2015,5,431
24,2015,6,392
25,2015,7,561
26,2015,8,480
27,2015,9,504
28,2015,10,397
29,2015,11,249
30,2015,12,173
31,2016,1,98
32,2016,2,144
33,2016,3,219
34,2016,4,350
35,2016,5,512
36,2016,6,741
37,2016,7,691
38,2016,8,721
39,2016,9,857
40,2016,10,713
41,2016,11,504
42,2016,12,239
