,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,1
1,2013,7,14
2,2013,8,2024
3,2013,9,3504
4,2013,10,2893
5,2013,11,1453
6,2013,12,737
7,2014,1,438
8,2014,2,557
9,2014,3,1185
10,2014,4,2336
11,2014,5,4595
12,2014,6,6162
13,2014,7,7699
14,2014,8,7115
15,2014,9,5582
16,2014,10,4742
17,2014,11,2104
18,2014,12,1530
19,2015,1,1070
20,2015,2,624
21,2015,3,1706
22,2015,4,2579
23,2015,5,4049
24,2015,6,4566
25,2015,7,6537
26,2015,8,6341
27,2015,9,5474
28,2015,10,4198
29,2015,11,2585
30,2015,12,1742
31,2016,1,1402
32,2016,2,1729
33,2016,3,2520
34,2016,4,2885
35,2016,5,4758
36,2016,6,5858
37,2016,7,6317
38,2016,8,6482
39,2016,9,5660
40,2016,10,4740
41,2016,11,2989
42,2016,12,1448
