,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,8,152
1,2013,9,656
2,2013,10,407
3,2013,11,238
4,2013,12,139
5,2014,1,53
6,2014,2,96
7,2014,3,195
8,2014,4,555
9,2014,5,925
10,2014,6,1000
11,2014,7,1156
12,2014,8,992
13,2014,9,810
14,2014,10,758
15,2014,11,426
16,2014,12,263
17,2015,1,197
18,2015,2,104
19,2015,3,350
20,2015,4,501
21,2015,5,836
22,2015,6,1062
23,2015,7,1482
24,2015,8,1350
25,2015,9,1202
26,2015,10,936
27,2015,11,489
28,2015,12,334
29,2016,1,228
30,2016,2,316
31,2016,3,489
32,2016,4,585
33,2016,5,960
34,2016,6,1213
35,2016,7,1235
36,2016,8,1096
37,2016,9,1040
38,2016,10,884
39,2016,11,596
40,2016,12,273
