,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,3
1,2013,7,548
2,2013,8,580
3,2013,9,217
4,2013,10,596
5,2013,11,380
6,2013,12,147
7,2014,1,116
8,2014,2,100
9,2014,3,151
10,2014,4,454
11,2014,5,662
12,2014,6,791
13,2014,7,962
14,2014,8,914
15,2014,9,954
16,2014,10,773
17,2014,11,378
18,2014,12,334
19,2015,1,208
20,2015,2,125
21,2015,3,371
22,2015,4,626
23,2015,5,679
24,2015,6,823
25,2015,7,1105
26,2015,8,1148
27,2015,9,1045
28,2015,10,1142
29,2015,11,685
30,2015,12,426
31,2016,1,463
32,2016,2,458
33,2016,3,619
34,2016,4,803
35,2016,5,956
36,2016,6,930
37,2016,7,978
38,2016,8,957
39,2016,9,1029
40,2016,10,1028
41,2016,11,790
42,2016,12,335
