,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,9,92
1,2013,10,160
2,2013,11,76
3,2013,12,27
4,2014,1,15
5,2014,2,12
6,2014,3,61
7,2014,4,136
8,2014,5,203
9,2014,6,234
10,2014,7,331
11,2014,8,390
12,2014,9,195
13,2014,10,158
14,2014,11,92
15,2014,12,34
16,2015,1,69
17,2015,2,26
18,2015,3,81
19,2015,4,156
20,2015,5,219
21,2015,6,298
22,2015,7,384
23,2015,8,423
24,2015,9,436
25,2015,10,299
26,2015,11,218
27,2015,12,106
28,2016,1,77
29,2016,2,101
30,2016,3,141
31,2016,4,205
32,2016,5,212
33,2016,6,362
34,2016,7,335
35,2016,8,405
36,2016,9,437
37,2016,10,447
38,2016,11,320
39,2016,12,134
