,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,9,162
1,2013,10,306
2,2013,11,165
3,2013,12,85
4,2014,1,34
5,2014,2,35
6,2014,3,156
7,2014,4,344
8,2014,5,582
9,2014,6,652
10,2014,7,740
11,2014,8,692
12,2014,9,609
13,2014,10,376
14,2014,11,243
15,2014,12,172
16,2015,1,153
17,2015,2,116
18,2015,3,270
19,2015,4,482
20,2015,5,450
21,2015,6,677
22,2015,7,931
23,2015,8,808
24,2015,9,587
25,2015,10,527
26,2015,11,255
27,2015,12,172
28,2016,1,160
29,2016,2,161
30,2016,3,264
31,2016,4,285
32,2016,5,528
33,2016,6,704
34,2016,7,634
35,2016,8,688
36,2016,9,659
37,2016,10,587
38,2016,11,428
39,2016,12,129
