,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,7,1
1,2013,8,8
2,2013,9,585
3,2013,10,1855
4,2013,11,890
5,2013,12,384
6,2014,1,181
7,2014,2,204
8,2014,3,641
9,2014,4,1489
10,2014,5,2533
11,2014,6,3295
12,2014,7,4383
13,2014,8,3866
14,2014,9,2983
15,2014,10,2466
16,2014,11,1218
17,2014,12,775
18,2015,1,530
19,2015,2,335
20,2015,3,992
21,2015,4,1526
22,2015,5,2632
23,2015,6,3366
24,2015,7,3315
25,2015,8,3184
26,2015,9,3529
27,2015,10,2279
28,2015,11,1574
29,2015,12,887
30,2016,1,627
31,2016,2,899
32,2016,3,1432
33,2016,4,1725
34,2016,5,2861
35,2016,6,3494
36,2016,7,3910
37,2016,8,2869
38,2016,9,2698
39,2016,10,2402
40,2016,11,1634
41,2016,12,596
