,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,9,635
1,2013,10,1530
2,2013,11,787
3,2013,12,354
4,2014,1,191
5,2014,2,183
6,2014,3,609
7,2014,4,1503
8,2014,5,2849
9,2014,6,3545
10,2014,7,4226
11,2014,8,4361
12,2014,9,3318
13,2014,10,2489
14,2014,11,1202
15,2014,12,958
16,2015,1,614
17,2015,2,261
18,2015,3,1202
19,2015,4,1829
20,2015,5,2707
21,2015,6,3369
22,2015,7,4131
23,2015,8,4062
24,2015,9,3117
25,2015,10,2431
26,2015,11,1369
27,2015,12,859
28,2016,1,594
29,2016,2,813
30,2016,3,1115
31,2016,4,1491
32,2016,5,2704
33,2016,6,3814
34,2016,7,3582
35,2016,8,3529
36,2016,9,2824
37,2016,10,2500
38,2016,11,1614
39,2016,12,534
