,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,9,162
1,2013,10,197
2,2013,11,106
3,2013,12,61
4,2014,1,25
5,2014,2,29
6,2014,3,113
7,2014,4,277
8,2014,5,339
9,2014,6,456
10,2014,7,531
11,2014,8,460
12,2014,9,395
13,2014,10,249
14,2014,11,108
15,2014,12,128
16,2015,1,115
17,2015,2,64
18,2015,3,180
19,2015,4,275
20,2015,5,355
21,2015,6,513
22,2015,7,612
23,2015,8,554
24,2015,9,575
25,2015,10,434
26,2015,11,279
27,2015,12,205
28,2016,1,176
29,2016,2,248
30,2016,3,360
31,2016,4,356
32,2016,5,481
33,2016,6,606
34,2016,7,513
35,2016,8,541
36,2016,9,465
37,2016,10,306
38,2016,11,281
39,2016,12,170
