,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,7,35
1,2013,8,535
2,2013,9,365
3,2013,10,228
4,2013,11,147
5,2013,12,153
6,2014,1,77
7,2014,2,105
8,2014,3,103
9,2014,4,187
10,2014,5,400
11,2014,6,467
12,2014,7,490
13,2014,8,444
14,2014,9,478
15,2014,10,362
16,2014,11,123
17,2014,12,115
18,2015,1,144
19,2015,2,78
20,2015,3,197
21,2015,4,275
22,2015,5,473
23,2015,6,650
24,2015,7,754
25,2015,8,657
26,2015,9,575
27,2015,10,445
28,2015,11,193
29,2015,12,117
30,2016,1,107
31,2016,2,143
32,2016,3,250
33,2016,4,344
34,2016,5,490
35,2016,6,602
36,2016,7,766
37,2016,8,632
38,2016,9,534
39,2016,10,405
40,2016,11,319
41,2016,12,116
