,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,5
1,2013,7,133
2,2013,8,305
3,2013,9,593
4,2013,10,391
5,2013,11,127
6,2013,12,49
7,2014,1,32
8,2014,2,29
9,2014,3,63
10,2014,4,233
11,2014,5,486
12,2014,6,701
13,2014,7,754
14,2014,8,859
15,2014,9,582
16,2014,10,314
17,2014,11,109
18,2014,12,65
19,2015,1,53
20,2015,2,25
21,2015,3,161
22,2015,4,351
23,2015,5,435
24,2015,6,506
25,2015,7,542
26,2015,8,556
27,2015,9,466
28,2015,10,291
29,2015,11,156
30,2015,12,81
31,2016,1,56
32,2016,2,98
33,2016,3,174
34,2016,4,257
35,2016,5,418
36,2016,6,486
37,2016,7,601
38,2016,8,593
39,2016,9,542
40,2016,10,467
41,2016,11,420
42,2016,12,130
