,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,8,13
1,2013,9,2
2,2013,10,298
3,2013,11,402
4,2013,12,179
5,2014,1,114
6,2014,2,179
7,2014,3,317
8,2014,4,616
9,2014,5,893
10,2014,6,1167
11,2014,7,1421
12,2014,8,1480
13,2014,9,1719
14,2014,10,1435
15,2014,11,761
16,2014,12,527
17,2015,1,385
18,2015,2,210
19,2015,3,601
20,2015,4,1095
21,2015,5,1142
22,2015,6,1352
23,2015,7,1349
24,2015,8,1672
25,2015,9,1769
26,2015,10,1602
27,2015,11,1138
28,2015,12,779
29,2016,1,810
30,2016,2,864
31,2016,3,1222
32,2016,4,1283
33,2016,5,1445
34,2016,6,1647
35,2016,7,1634
36,2016,8,1914
37,2016,9,1730
38,2016,10,1532
39,2016,11,1368
40,2016,12,677
