,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,8,65
1,2013,9,418
2,2013,10,290
3,2013,11,151
4,2013,12,81
5,2014,1,38
6,2014,2,43
7,2014,3,108
8,2014,4,264
9,2014,5,443
10,2014,6,615
11,2014,7,714
12,2014,8,709
13,2014,9,558
14,2014,10,435
15,2014,11,257
16,2014,12,226
17,2015,1,134
18,2015,2,89
19,2015,3,222
20,2015,4,315
21,2015,5,513
22,2015,6,648
23,2015,7,757
24,2015,8,744
25,2015,9,661
26,2015,10,588
27,2015,11,373
28,2015,12,290
29,2016,1,177
30,2016,2,239
31,2016,3,370
32,2016,4,439
33,2016,5,595
34,2016,6,782
35,2016,7,716
36,2016,8,663
37,2016,9,553
38,2016,10,599
39,2016,11,453
40,2016,12,160
