,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,7
1,2013,7,166
2,2013,8,172
3,2013,9,196
4,2013,10,373
5,2013,11,127
6,2013,12,73
7,2014,1,29
8,2014,2,30
9,2014,3,95
10,2014,4,275
11,2014,5,649
12,2014,6,899
13,2014,7,965
14,2014,8,994
15,2014,9,970
16,2014,10,643
17,2014,11,324
18,2014,12,151
19,2015,1,121
20,2015,2,60
21,2015,3,332
22,2015,4,633
23,2015,5,967
24,2015,6,1004
25,2015,7,1271
26,2015,8,1104
27,2015,9,946
28,2015,10,718
29,2015,11,437
30,2015,12,211
31,2016,1,127
32,2016,2,183
33,2016,3,304
34,2016,4,384
35,2016,5,685
36,2016,6,1197
37,2016,7,1060
38,2016,8,971
39,2016,9,891
40,2016,10,819
41,2016,11,507
42,2016,12,203
