,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,7,41
1,2013,8,692
2,2013,9,729
3,2013,10,491
4,2013,11,257
5,2013,12,106
6,2014,1,52
7,2014,2,79
8,2014,3,205
9,2014,4,621
10,2014,5,833
11,2014,6,1164
12,2014,7,1255
13,2014,8,1256
14,2014,9,1616
15,2014,10,1387
16,2014,11,810
17,2014,12,582
18,2015,1,252
19,2015,2,115
20,2015,3,444
21,2015,4,753
22,2015,5,1088
23,2015,6,1848
24,2015,7,2322
25,2015,8,2147
26,2015,9,1930
27,2015,10,1325
28,2015,11,821
29,2015,12,573
30,2016,1,447
31,2016,2,529
32,2016,3,860
33,2016,4,1163
34,2016,5,1422
35,2016,6,2115
36,2016,7,2097
37,2016,8,1917
38,2016,9,1544
39,2016,10,1369
40,2016,11,954
41,2016,12,361
