,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,29
1,2013,7,1232
2,2013,8,2360
3,2013,9,2373
4,2013,10,1998
5,2013,11,1103
6,2013,12,729
7,2014,1,395
8,2014,2,359
9,2014,3,807
10,2014,4,1528
11,2014,5,2432
12,2014,6,2706
13,2014,7,3546
14,2014,8,3212
15,2014,9,2925
16,2014,10,2629
17,2014,11,1320
18,2014,12,929
19,2015,1,688
20,2015,2,459
21,2015,3,1203
22,2015,4,1626
23,2015,5,2249
24,2015,6,2680
25,2015,7,3095
26,2015,8,2962
27,2015,9,2885
28,2015,10,2298
29,2015,11,1541
30,2015,12,945
31,2016,1,728
32,2016,2,917
33,2016,3,1474
34,2016,4,1538
35,2016,5,2293
36,2016,6,3111
37,2016,7,2647
38,2016,8,2793
39,2016,9,2771
40,2016,10,2183
41,2016,11,1806
42,2016,12,895
