,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,8,159
1,2013,9,550
2,2013,10,476
3,2013,11,276
4,2013,12,97
5,2014,1,54
6,2014,2,93
7,2014,3,150
8,2014,4,350
9,2014,5,561
10,2014,6,639
11,2014,7,590
12,2014,8,676
13,2014,9,495
14,2014,10,469
15,2014,11,242
16,2014,12,112
17,2015,1,79
18,2015,2,58
19,2015,3,187
20,2015,4,420
21,2015,5,475
22,2015,6,541
23,2015,7,751
24,2015,8,885
25,2015,9,793
26,2015,10,645
27,2015,11,401
28,2015,12,246
29,2016,1,237
30,2016,2,346
31,2016,3,385
32,2016,4,609
33,2016,5,633
34,2016,6,574
35,2016,7,648
36,2016,8,691
37,2016,9,696
38,2016,10,679
39,2016,11,435
40,2016,12,134
