,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,9,168
1,2013,10,318
2,2013,11,186
3,2013,12,84
4,2014,1,66
5,2014,2,64
6,2014,3,151
7,2014,4,264
8,2014,5,421
9,2014,6,543
10,2014,7,653
11,2014,8,659
12,2014,9,676
13,2014,10,514
14,2014,11,353
15,2014,12,258
16,2015,1,202
17,2015,2,145
18,2015,3,256
19,2015,4,399
20,2015,5,513
21,2015,6,535
22,2015,7,622
23,2015,8,556
24,2015,9,560
25,2015,10,412
26,2015,11,252
27,2015,12,131
28,2016,1,107
29,2016,2,152
30,2016,3,228
31,2016,4,270
32,2016,5,353
33,2016,6,615
34,2016,7,525
35,2016,8,501
36,2016,9,556
37,2016,10,488
38,2016,11,409
39,2016,12,166
