,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,9,230
1,2013,10,435
2,2013,11,192
3,2013,12,93
4,2014,1,55
5,2014,2,60
6,2014,3,161
7,2014,4,355
8,2014,5,716
9,2014,6,901
10,2014,7,1021
11,2014,8,985
12,2014,9,669
13,2014,10,473
14,2014,11,232
15,2014,12,202
16,2015,1,125
17,2015,2,80
18,2015,3,253
19,2015,4,434
20,2015,5,761
21,2015,6,984
22,2015,7,1371
23,2015,8,1178
24,2015,9,1148
25,2015,10,893
26,2015,11,558
27,2015,12,400
28,2016,1,346
29,2016,2,388
30,2016,3,548
31,2016,4,645
32,2016,5,873
33,2016,6,1246
34,2016,7,1142
35,2016,8,1165
36,2016,9,1016
37,2016,10,796
38,2016,11,640
39,2016,12,305
