,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,8,219
1,2013,9,780
2,2013,10,503
3,2013,11,297
4,2013,12,140
5,2014,1,53
6,2014,2,72
7,2014,3,241
8,2014,4,501
9,2014,5,874
10,2014,6,1002
11,2014,7,1288
12,2014,8,1103
13,2014,9,940
14,2014,10,912
15,2014,11,537
16,2014,12,422
17,2015,1,343
18,2015,2,192
19,2015,3,542
20,2015,4,764
21,2015,5,1148
22,2015,6,1544
23,2015,7,2015
24,2015,8,1842
25,2015,9,1326
26,2015,10,1158
27,2015,11,631
28,2015,12,481
29,2016,1,290
30,2016,2,355
31,2016,3,655
32,2016,4,787
33,2016,5,1047
34,2016,6,1326
35,2016,7,1722
36,2016,8,1295
37,2016,9,1365
38,2016,10,1041
39,2016,11,661
40,2016,12,314
