,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,10,419
1,2013,11,287
2,2013,12,171
3,2014,1,81
4,2014,2,60
5,2014,3,91
6,2014,4,525
7,2014,5,966
8,2014,6,1293
9,2014,7,1447
10,2014,8,1345
11,2014,9,1188
12,2014,10,785
13,2014,11,329
14,2014,12,270
15,2015,1,196
16,2015,2,88
17,2015,3,371
18,2015,4,610
19,2015,5,1048
20,2015,6,1385
21,2015,7,1548
22,2015,8,1438
23,2015,9,1450
24,2015,10,1021
25,2015,11,578
26,2015,12,369
27,2016,1,262
28,2016,2,339
29,2016,3,578
30,2016,4,797
31,2016,5,1144
32,2016,6,1446
33,2016,7,1403
34,2016,8,1205
35,2016,9,1263
36,2016,10,999
37,2016,11,641
38,2016,12,188
