,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,7,54
1,2013,8,1369
2,2013,9,1056
3,2013,10,687
4,2013,11,354
5,2013,12,116
6,2014,1,52
7,2014,2,66
8,2014,3,222
9,2014,4,735
10,2014,5,1194
11,2014,6,1587
12,2014,7,1749
13,2014,8,1626
14,2014,9,1332
15,2014,10,1171
16,2014,11,561
17,2014,12,334
18,2015,1,248
19,2015,2,88
20,2015,3,450
21,2015,4,776
22,2015,5,1334
23,2015,6,1572
24,2015,7,1997
25,2015,8,1726
26,2015,9,1550
27,2015,10,1056
28,2015,11,607
29,2015,12,408
30,2016,1,274
31,2016,2,297
32,2016,3,631
33,2016,4,781
34,2016,5,1185
35,2016,6,1687
36,2016,7,1604
37,2016,8,1642
38,2016,9,1420
39,2016,10,1178
40,2016,11,687
41,2016,12,201
