,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,8
1,2013,7,84
2,2013,8,96
3,2013,9,20
4,2013,10,1207
5,2013,11,651
6,2013,12,136
7,2014,1,42
8,2014,2,65
9,2014,3,437
10,2014,4,1685
11,2014,5,3715
12,2014,6,3856
13,2014,7,5212
14,2014,8,5334
15,2014,9,3952
16,2014,10,2172
17,2014,11,605
18,2014,12,318
19,2015,1,185
20,2015,2,49
21,2015,3,761
22,2015,4,1904
23,2015,5,3245
24,2015,6,5269
25,2015,7,7023
26,2015,8,6165
27,2015,9,6326
28,2015,10,3411
29,2015,11,1540
30,2015,12,443
31,2016,1,250
32,2016,2,660
33,2016,3,1403
34,2016,4,2216
35,2016,5,4406
36,2016,6,5733
37,2016,7,6845
38,2016,8,6609
39,2016,9,6006
40,2016,10,3632
41,2016,11,1822
42,2016,12,325
