,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,9,190
1,2013,10,1014
2,2013,11,357
3,2013,12,146
4,2014,1,58
5,2014,2,57
6,2014,3,279
7,2014,4,913
8,2014,5,2170
9,2014,6,2674
10,2014,7,3264
11,2014,8,3261
12,2014,9,2268
13,2014,10,1097
14,2014,11,378
15,2014,12,324
16,2015,1,232
17,2015,2,115
18,2015,3,588
19,2015,4,594
20,2015,5,1046
21,2015,6,3124
22,2015,7,3893
23,2015,8,3361
24,2015,9,2578
25,2015,10,1463
26,2015,11,690
27,2015,12,402
28,2016,1,267
29,2016,2,514
30,2016,3,815
31,2016,4,1400
32,2016,5,2809
33,2016,6,3494
34,2016,7,4592
35,2016,8,3301
36,2016,9,2767
37,2016,10,1750
38,2016,11,1041
39,2016,12,217
