,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,10,21
1,2013,11,36
2,2013,12,8
3,2014,1,3
4,2014,2,10
5,2014,3,21
6,2014,4,56
7,2014,5,122
8,2014,6,113
9,2014,7,212
10,2014,8,246
11,2014,9,134
12,2014,10,91
13,2014,11,31
14,2014,12,31
15,2015,1,29
16,2015,2,17
17,2015,3,59
18,2015,4,82
19,2015,5,130
20,2015,6,216
21,2015,7,341
22,2015,8,242
23,2015,9,178
24,2015,10,70
25,2015,11,57
26,2015,12,66
27,2016,1,21
28,2016,2,58
29,2016,3,57
30,2016,4,74
31,2016,5,126
32,2016,6,164
33,2016,7,265
34,2016,8,168
35,2016,9,125
36,2016,10,151
37,2016,11,88
38,2016,12,33
