,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,1
1,2013,9,235
2,2013,10,511
3,2013,11,346
4,2013,12,152
5,2014,1,64
6,2014,2,73
7,2014,3,245
8,2014,4,424
9,2014,5,945
10,2014,6,1312
11,2014,7,1359
12,2014,8,1343
13,2014,9,1068
14,2014,10,671
15,2014,11,283
16,2014,12,204
17,2015,1,156
18,2015,2,115
19,2015,3,262
20,2015,4,452
21,2015,5,754
22,2015,6,1136
23,2015,7,1374
24,2015,8,1425
25,2015,9,1108
26,2015,10,885
27,2015,11,472
28,2015,12,326
29,2016,1,182
30,2016,2,269
31,2016,3,426
32,2016,4,601
33,2016,5,955
34,2016,6,1158
35,2016,7,1240
36,2016,8,1150
37,2016,9,1005
38,2016,10,791
39,2016,11,480
40,2016,12,158
