,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,9,1418
1,2013,10,2128
2,2013,11,1128
3,2013,12,587
4,2014,1,278
5,2014,2,329
6,2014,3,913
7,2014,4,2195
8,2014,5,4473
9,2014,6,5648
10,2014,7,6600
11,2014,8,6540
12,2014,9,5154
13,2014,10,3723
14,2014,11,1723
15,2014,12,1336
16,2015,1,828
17,2015,2,411
18,2015,3,1754
19,2015,4,2882
20,2015,5,4562
21,2015,6,6028
22,2015,7,7511
23,2015,8,6765
24,2015,9,3493
25,2015,10,1686
26,2015,11,2104
27,2015,12,1219
28,2016,1,995
29,2016,2,1297
30,2016,3,2014
31,2016,4,2609
32,2016,5,4499
33,2016,6,6249
34,2016,7,6495
35,2016,8,6309
36,2016,9,5150
37,2016,10,4371
38,2016,11,3025
39,2016,12,991
