,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,28
1,2013,7,640
2,2013,8,1075
3,2013,9,916
4,2013,10,733
5,2013,11,303
6,2013,12,165
7,2014,1,89
8,2014,2,128
9,2014,3,246
10,2014,4,529
11,2014,5,1008
12,2014,6,1200
13,2014,7,1564
14,2014,8,1413
15,2014,9,1199
16,2014,10,993
17,2014,11,434
18,2014,12,247
19,2015,1,187
20,2015,2,101
21,2015,3,387
22,2015,4,663
23,2015,5,950
24,2015,6,1222
25,2015,7,1622
26,2015,8,1771
27,2015,9,1207
28,2015,10,1086
29,2015,11,696
30,2015,12,517
31,2016,1,456
32,2016,2,562
33,2016,3,774
34,2016,4,839
35,2016,5,1145
36,2016,6,1548
37,2016,7,1639
38,2016,8,1438
39,2016,9,1228
40,2016,10,1036
41,2016,11,793
42,2016,12,287
