,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,60
1,2013,7,901
2,2013,8,438
3,2013,9,140
4,2013,10,97
5,2013,11,304
6,2013,12,160
7,2014,1,127
8,2014,2,66
9,2014,3,284
10,2014,4,514
11,2014,5,923
12,2014,6,1213
13,2014,7,1491
14,2014,8,1293
15,2014,9,1193
16,2014,10,962
17,2014,11,519
18,2014,12,380
19,2015,1,239
20,2015,2,149
21,2015,3,487
22,2015,4,699
23,2015,5,1119
24,2015,6,1435
25,2015,7,1916
26,2015,8,1699
27,2015,9,1516
28,2015,10,1251
29,2015,11,859
30,2015,12,560
31,2016,1,421
32,2016,2,505
33,2016,3,834
34,2016,4,895
35,2016,5,1215
36,2016,6,1599
37,2016,7,1808
38,2016,8,1602
39,2016,9,1484
40,2016,10,1115
41,2016,11,965
42,2016,12,341
