,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,8,41
1,2013,9,116
2,2013,10,47
3,2013,11,21
4,2013,12,9
5,2014,1,18
6,2014,2,2
7,2014,3,16
8,2014,4,30
9,2014,5,72
10,2014,6,94
11,2014,7,139
12,2014,8,117
13,2014,9,78
14,2014,10,50
15,2014,11,9
16,2014,12,30
17,2015,1,8
18,2015,2,2
19,2015,3,14
20,2015,4,24
21,2015,5,37
22,2015,6,62
23,2015,7,128
24,2015,8,111
25,2015,9,35
26,2015,10,40
27,2015,11,49
28,2015,12,55
29,2016,1,29
30,2016,2,37
31,2016,3,28
32,2016,4,28
33,2016,5,58
34,2016,6,68
35,2016,7,141
36,2016,8,92
37,2016,9,83
38,2016,10,60
39,2016,11,37
40,2016,12,11
