,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,9,74
1,2013,10,609
2,2013,11,243
3,2013,12,125
4,2014,1,65
5,2014,2,84
6,2014,3,271
7,2014,4,642
8,2014,5,1165
9,2014,6,1146
10,2014,7,1765
11,2014,8,1744
12,2014,9,1372
13,2014,10,951
14,2014,11,368
15,2014,12,333
16,2015,1,214
17,2015,2,153
18,2015,3,533
19,2015,4,725
20,2015,5,1133
21,2015,6,1528
22,2015,7,2022
23,2015,8,1785
24,2015,9,1544
25,2015,10,1221
26,2015,11,693
27,2015,12,449
28,2016,1,365
29,2016,2,417
30,2016,3,719
31,2016,4,810
32,2016,5,1203
33,2016,6,1588
34,2016,7,1750
35,2016,8,1608
36,2016,9,1404
37,2016,10,1014
38,2016,11,639
39,2016,12,202
