,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,9,8
1,2013,10,209
2,2013,11,160
3,2013,12,96
4,2014,1,60
5,2014,2,46
6,2014,3,123
7,2014,4,240
8,2014,5,426
9,2014,6,499
10,2014,7,699
11,2014,8,704
12,2014,9,536
13,2014,10,492
14,2014,11,242
15,2014,12,187
16,2015,1,159
17,2015,2,114
18,2015,3,273
19,2015,4,458
20,2015,5,614
21,2015,6,846
22,2015,7,990
23,2015,8,904
24,2015,9,861
25,2015,10,695
26,2015,11,494
27,2015,12,298
28,2016,1,231
29,2016,2,244
30,2016,3,409
31,2016,4,398
32,2016,5,523
33,2016,6,710
34,2016,7,710
35,2016,8,612
36,2016,9,710
37,2016,10,482
38,2016,11,353
39,2016,12,148
