,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,7,13
1,2013,8,915
2,2013,9,1409
3,2013,10,1003
4,2013,11,575
5,2013,12,224
6,2014,1,180
7,2014,2,151
8,2014,3,373
9,2014,4,839
10,2014,5,1446
11,2014,6,1815
12,2014,7,2055
13,2014,8,2042
14,2014,9,1918
15,2014,10,1538
16,2014,11,809
17,2014,12,544
18,2015,1,277
19,2015,2,172
20,2015,3,532
21,2015,4,1102
22,2015,5,1497
23,2015,6,2085
24,2015,7,2226
25,2015,8,2323
26,2015,9,1763
27,2015,10,1329
28,2015,11,850
29,2015,12,521
30,2016,1,426
31,2016,2,514
32,2016,3,775
33,2016,4,951
34,2016,5,1643
35,2016,6,2179
36,2016,7,2242
37,2016,8,2199
38,2016,9,2170
39,2016,10,2021
40,2016,11,1321
41,2016,12,452
