,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,6,150
1,2013,7,2375
2,2013,8,3631
3,2013,9,3472
4,2013,10,2952
5,2013,11,1664
6,2013,12,811
7,2014,1,446
8,2014,2,535
9,2014,3,1112
10,2014,4,2246
11,2014,5,3862
12,2014,6,5015
13,2014,7,6403
14,2014,8,5582
15,2014,9,4592
16,2014,10,4323
17,2014,11,1973
18,2014,12,1538
19,2015,1,1117
20,2015,2,665
21,2015,3,1556
22,2015,4,2122
23,2015,5,2186
24,2015,6,3524
25,2015,7,4145
26,2015,8,3863
27,2015,9,3676
28,2015,10,3103
29,2015,11,1988
30,2015,12,1421
31,2016,1,1131
32,2016,2,1337
33,2016,3,2037
34,2016,4,2057
35,2016,5,3521
36,2016,6,3872
37,2016,7,4003
38,2016,8,3698
39,2016,9,3690
40,2016,10,3102
41,2016,11,2515
42,2016,12,1052
