,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2013,7,105
1,2013,8,807
2,2013,9,772
3,2013,10,537
4,2013,11,273
5,2013,12,87
6,2014,1,34
7,2014,2,50
8,2014,3,180
9,2014,4,465
10,2014,5,924
11,2014,6,1119
12,2014,7,1374
13,2014,8,1166
14,2014,9,928
15,2014,10,614
16,2014,11,309
17,2014,12,180
18,2015,1,72
19,2015,2,31
20,2015,3,193
21,2015,4,402
22,2015,5,701
23,2015,6,884
24,2015,7,1293
25,2015,8,1218
26,2015,9,1116
27,2015,10,747
28,2015,11,410
29,2015,12,218
30,2016,1,168
31,2016,2,217
32,2016,3,382
33,2016,4,537
34,2016,5,883
35,2016,6,1252
36,2016,7,1328
37,2016,8,1132
38,2016,9,985
39,2016,10,724
40,2016,11,467
41,2016,12,179
